texte,text_norm,sentiment_pred,score_sentiment,incident,categorie_principale,categorie_secondaire,theme,score_categorie,methode_categorie,contradiction
ios web neg parcours vol ans tiers faible nouvelle aquitaine agence c'est inadmissible,ios web neg parcours vol ans tiers faible nouvelle aquitaine agence c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web téléphone pos bug bris de glace ans tous risques faible normandie web très satisfait,web téléphone pos bug bris de glace ans tous risques faible normandie web très satisfait,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
ios app neg photo collision ans tous risques faible île de france app c'est inadmissible,ios app neg photo collision ans tous risques faible île de france app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu lenteur collision ans tiers faible occitanie app pas terrible mais bon,ios app neu lenteur collision ans tiers faible occitanie app pas terrible mais bon,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.4702027142047882,embeddings,False
ios app neg parcours collision ans jeune conducteur moyenne nouvelle aquitaine web franchement,ios app neg parcours collision ans jeune conducteur moyenne nouvelle aquitaine web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu photo collision an tiers faible grand est app pas terrible mais bon,ios app neu photo collision an tiers faible grand est app pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo collision ans jeune conducteur moyenne île de france app je suis déçu,android app neg photo collision ans jeune conducteur moyenne île de france app je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.2724364995956421,low_confidence,False
ios email neg photo collision ans tiers moyenne occitanie web c'est inadmissible,ios email neg photo collision ans tiers moyenne occitanie web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg bug collision ans tiers forte bourgogne franche comté email franchement,android app neg bug collision ans tiers forte bourgogne franche comté email franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4036720395088196,embeddings,False
android app neg parcours catastrophe naturelle ans tous risques faible normandie web c'est inadmissible,android app neg parcours catastrophe naturelle ans tous risques faible normandie web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg complexité collision ans tiers moyenne bretagne app franchement,web app neg complexité collision ans tiers moyenne bretagne app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours collision an tiers moyenne île de france app franchement,android app neg parcours collision an tiers moyenne île de france app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg photo collision ans tous risques moyenne île de france agence c'est inadmissible,web app neg photo collision ans tous risques moyenne île de france agence c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app pos photo catastrophe naturelle ans tous risques moyenne grand est web très satisfait,web app pos photo catastrophe naturelle ans tous risques moyenne grand est web très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu bug vol ans tous risques forte occitanie web c'est mitigé,ios app neu bug vol ans tous risques forte occitanie web c'est mitigé,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4348488450050354,embeddings,False
ios app neg photo collision ans tiers moyenne grand est web c'est inadmissible,ios app neg photo collision ans tiers moyenne grand est web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg complexité collision ans tous risques moyenne paca téléphone c'est inadmissible,android web neg complexité collision ans tous risques moyenne paca téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo vol ans tiers faible occitanie téléphone franchement,android app neg photo vol ans tiers faible occitanie téléphone franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neu photo catastrophe naturelle ans tiers faible auvergne rhône alpes web globalement ça va,android téléphone neu photo catastrophe naturelle ans tiers faible auvergne rhône alpes web globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg bug collision ans tous risques faible nouvelle aquitaine web je suis déçu,web app neg bug collision ans tous risques faible nouvelle aquitaine web je suis déçu,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.5415664315223694,embeddings,False
android app neg photo vol ans tiers faible pays de la loire email franchement,android app neg photo vol ans tiers faible pays de la loire email franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu photo bris de glace ans tiers faible pays de la loire app globalement ça va,ios app neu photo bris de glace ans tiers faible pays de la loire app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg lenteur incendie an tous risques moyenne paca app ras le bol,android web neg lenteur incendie an tous risques moyenne paca app ras le bol,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios app neg parcours bris de glace ans tiers moyenne paca web je suis déçu,ios app neg parcours bris de glace ans tiers moyenne paca web je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.2909437417984009,low_confidence,False
ios web neg parcours collision an tous risques faible centre val de loire app très mécontent,ios web neg parcours collision an tous risques faible centre val de loire app très mécontent,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.37973928451538086,embeddings,False
android web neg lenteur bris de glace ans tous risques faible nouvelle aquitaine web franchement,android web neg lenteur bris de glace ans tous risques faible nouvelle aquitaine web franchement,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios email neg parcours incendie ans tous risques faible occitanie app très mécontent,ios email neg parcours incendie ans tous risques faible occitanie app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.3023236095905304,low_confidence,False
ios email neg parcours collision ans tous risques faible île de france app ras le bol,ios email neg parcours collision ans tous risques faible île de france app ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg lenteur collision ans tous risques faible auvergne rhône alpes email ras le bol,web app neg lenteur collision ans tous risques faible auvergne rhône alpes email ras le bol,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.3709069788455963,embeddings,False
android web neg bug bris de glace ans tiers faible occitanie web ras le bol,android web neg bug bris de glace ans tiers faible occitanie web ras le bol,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.355072021484375,embeddings,False
android web neg lenteur vol ans tiers forte auvergne rhône alpes agence très mécontent le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout et ça bloque encore j'ai fini par,android web neg lenteur vol ans tiers forte auvergne rhône alpes agence très mécontent le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout et ça bloque encore j'ai fini par,Négatif,3.0,True,Données / Synchronisation,,Données / Synchronisation,0.3883894383907318,embeddings,False
ios app neg photo collision ans tous risques faible auvergne rhône alpes téléphone c'est inadmissible,ios app neg photo collision ans tous risques faible auvergne rhône alpes téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios email neg lenteur bris de glace ans tous risques faible nouvelle aquitaine web c'est inadmissible,ios email neg lenteur bris de glace ans tous risques faible nouvelle aquitaine web c'est inadmissible,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios app neg photo collision ans tiers faible occitanie email je suis déçu la caméra ne s'ouvre pas sur l'étape des justificatifs et je perds tout bref je perds un temps fou merci de corriger,ios app neg photo collision ans tiers faible occitanie email je suis déçu la caméra ne s'ouvre pas sur l'étape des justificatifs et je perds tout bref je perds un temps fou merci de corriger,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.37320202589035034,embeddings,False
android app neg bug incendie ans tiers faible centre val de loire téléphone franchement,android app neg bug incendie ans tiers faible centre val de loire téléphone franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android téléphone neu authentification catastrophe naturelle an tiers moyenne grand est téléphone ça pourrait être mieux,android téléphone neu authentification catastrophe naturelle an tiers moyenne grand est téléphone ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neu bug vol ans tous risques moyenne bretagne app pas terrible mais bon,web web neu bug vol ans tous risques moyenne bretagne app pas terrible mais bon,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.43204373121261597,embeddings,False
android app neg photo collision an tiers faible bourgogne franche comté app franchement,android app neg photo collision an tiers faible bourgogne franche comté app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours collision an pro faible auvergne rhône alpes téléphone je suis déçu,android app neg parcours collision an pro faible auvergne rhône alpes téléphone je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.34755057096481323,low_confidence,False
android app pos photo collision ans tous risques faible auvergne rhône alpes app nickel je ne peux pas joindre les images pendant la déclaration au début puis tout s'est débloqué rapidement alors tout est bien expliqué bravo à,android app pos photo collision ans tous risques faible auvergne rhône alpes app nickel je ne peux pas joindre les images pendant la déclaration au début puis tout s'est débloqué rapidement alors tout est bien expliqué bravo à,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu complexité collision ans tiers faible pays de la loire web pas terrible mais bon,android app neu complexité collision ans tiers faible pays de la loire web pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neu photo vol an tiers faible bourgogne franche comté app ça pourrait être mieux,web web neu photo vol an tiers faible bourgogne franche comté app ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision an tous risques moyenne île de france app je suis déçu je ne peux pas joindre les images au moment de valider malgré plusieurs essais et je perds un temps fou j'ai fini,ios app neg photo collision an tous risques moyenne île de france app je suis déçu je ne peux pas joindre les images au moment de valider malgré plusieurs essais et je perds un temps fou j'ai fini,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.35419684648513794,embeddings,False
android app pos photo bris de glace an jeune conducteur faible paca web merci la caméra ne s'ouvre pas à la fin du formulaire au début puis tout s'est débloqué rapidement alors le suivi était clair continuez comme,android app pos photo bris de glace an jeune conducteur faible paca web merci la caméra ne s'ouvre pas à la fin du formulaire au début puis tout s'est débloqué rapidement alors le suivi était clair continuez comme,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours collision ans tous risques faible île de france web franchement,android app neg parcours collision ans tous risques faible île de france web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo bris de glace ans tiers moyenne bourgogne franche comté web je suis déçu le scan des documents tourne en rond au moment de valider malgré plusieurs essais du coup rien n'avance je vais réessayer plus,android web neg photo bris de glace ans tiers moyenne bourgogne franche comté web je suis déçu le scan des documents tourne en rond au moment de valider malgré plusieurs essais du coup rien n'avance je vais réessayer plus,Négatif,1.0,True,Contrat / Attestation / Documents,,Contrat / Attestation / Documents,1.0,keywords_fallback,False
ios téléphone neg parcours collision an tiers moyenne île de france email je suis déçu,ios téléphone neg parcours collision an tiers moyenne île de france email je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.25070708990097046,low_confidence,False
ios app pos bug collision ans jeune conducteur faible bourgogne franche comté téléphone bonne expérience,ios app pos bug collision ans jeune conducteur faible bourgogne franche comté téléphone bonne expérience,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3959304988384247,embeddings,False
ios email neg bug catastrophe naturelle ans tiers faible grand est app je suis déçu,ios email neg bug catastrophe naturelle ans tiers faible grand est app je suis déçu,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.493607759475708,embeddings,False
web app neg bug catastrophe naturelle ans tous risques faible île de france app franchement,web app neg bug catastrophe naturelle ans tous risques faible île de france app franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4409552216529846,embeddings,False
web téléphone neu authentification collision ans pro faible auvergne rhône alpes app globalement ça va,web téléphone neu authentification collision ans pro faible auvergne rhône alpes app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app pos bug bris de glace an tiers faible île de france téléphone nickel,android app pos bug bris de glace an tiers faible île de france téléphone nickel,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android web neu lenteur collision ans tiers moyenne grand est web c'est mitigé,android web neu lenteur collision ans tiers moyenne grand est web c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.4187116026878357,embeddings,False
ios app neu photo catastrophe naturelle ans tous risques faible paca web c'est mitigé,ios app neu photo catastrophe naturelle ans tous risques faible paca web c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision ans tous risques moyenne normandie téléphone très mécontent,ios app neg photo collision ans tous risques moyenne normandie téléphone très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.18328696489334106,low_confidence,False
web email neg photo collision ans tous risques faible auvergne rhône alpes web franchement,web email neg photo collision ans tous risques faible auvergne rhône alpes web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android email neu complexité bris de glace ans tiers forte bretagne téléphone c'est mitigé,android email neu complexité bris de glace ans tiers forte bretagne téléphone c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision ans tiers faible occitanie téléphone ras le bol,ios app neg photo collision ans tiers faible occitanie téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo bris de glace an pro faible île de france app franchement,android web neg photo bris de glace an pro faible île de france app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg bug bris de glace an jeune conducteur moyenne bretagne web franchement,android app neg bug bris de glace an jeune conducteur moyenne bretagne web franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
web app neg lenteur collision ans tous risques moyenne occitanie téléphone je suis déçu,web app neg lenteur collision ans tous risques moyenne occitanie téléphone je suis déçu,Négatif,2.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android app neg photo bris de glace ans tous risques faible paca app très mécontent,android app neg photo bris de glace ans tous risques faible paca app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.27680909633636475,low_confidence,False
android app neg parcours vol ans pro faible paca app c'est inadmissible,android app neg parcours vol ans pro faible paca app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neu photo collision ans tiers faible auvergne rhône alpes app ça pourrait être mieux le scan des documents tourne en rond même en g alors ça passe mais c'est limite le support via app a,web app neu photo collision ans tiers faible auvergne rhône alpes app ça pourrait être mieux le scan des documents tourne en rond même en g alors ça passe mais c'est limite le support via app a,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg authentification vol ans tiers moyenne occitanie téléphone ras le bol,android web neg authentification vol ans tiers moyenne occitanie téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neg authentification incendie ans tous risques faible hauts de france app très mécontent,android téléphone neg authentification incendie ans tous risques faible hauts de france app très mécontent,Négatif,1.0,True,Compte / Connexion / Authentification,,Compte / Connexion / Authentification,1.0,keywords_fallback,False
ios app neg bug bris de glace ans tous risques faible auvergne rhône alpes web je suis déçu le bouton valider ne fait rien sur mon téléphone et je perds tout du coup je perds un temps fou c'est pas,ios app neg bug bris de glace ans tous risques faible auvergne rhône alpes web je suis déçu le bouton valider ne fait rien sur mon téléphone et je perds tout du coup je perds un temps fou c'est pas,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4419059455394745,embeddings,False
android téléphone neg complexité collision ans jeune conducteur forte hauts de france email franchement,android téléphone neg complexité collision ans jeune conducteur forte hauts de france email franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neg lenteur bris de glace an tous risques faible centre val de loire web franchement,android téléphone neg lenteur bris de glace an tous risques faible centre val de loire web franchement,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android téléphone neg lenteur collision ans jeune conducteur faible occitanie web franchement,android téléphone neg lenteur collision ans jeune conducteur faible occitanie web franchement,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios email neg parcours collision ans tous risques faible occitanie app c'est inadmissible je n'arrive pas à trouver où suivre mon sinistre entre les onglets malgré plusieurs essais alors je perds un temps fou je vais,ios email neg parcours collision ans tous risques faible occitanie app c'est inadmissible je n'arrive pas à trouver où suivre mon sinistre entre les onglets malgré plusieurs essais alors je perds un temps fou je vais,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neu bug collision ans pro faible auvergne rhône alpes téléphone ça pourrait être mieux,android web neu bug collision ans pro faible auvergne rhône alpes téléphone ça pourrait être mieux,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.39678889513015747,embeddings,False
android web neg parcours bris de glace ans tiers faible bretagne web c'est inadmissible,android web neg parcours bris de glace ans tiers faible bretagne web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neg complexité collision ans tous risques moyenne bretagne web c'est inadmissible,web web neg complexité collision ans tous risques moyenne bretagne web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu photo collision ans tous risques moyenne nouvelle aquitaine agence globalement ça va,android app neu photo collision ans tous risques moyenne nouvelle aquitaine agence globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg photo bris de glace ans jeune conducteur moyenne île de france web franchement,web app neg photo bris de glace ans jeune conducteur moyenne île de france web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neu photo collision ans pro forte île de france app c'est mitigé,web web neu photo collision ans pro forte île de france app c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neu photo collision ans tiers moyenne île de france web ça pourrait être mieux je ne peux pas joindre les images même en g et ça passe mais c'est limite le support via web a,ios web neu photo collision ans tiers moyenne île de france web ça pourrait être mieux je ne peux pas joindre les images même en g et ça passe mais c'est limite le support via web a,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web téléphone neg photo bris de glace an tous risques faible paca app c'est inadmissible,web téléphone neg photo bris de glace an tous risques faible paca app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours vol ans tous risques moyenne occitanie email c'est inadmissible,android app neg parcours vol ans tous risques moyenne occitanie email c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu bug collision ans jeune conducteur moyenne auvergne rhône alpes téléphone pas terrible mais bon,android app neu bug collision ans jeune conducteur moyenne auvergne rhône alpes téléphone pas terrible mais bon,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.41057515144348145,embeddings,False
android téléphone neg complexité collision ans tiers faible hauts de france app ras le bol,android téléphone neg complexité collision ans tiers faible hauts de france app ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg parcours collision ans jeune conducteur moyenne île de france email je suis déçu,ios app neg parcours collision ans jeune conducteur moyenne île de france email je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.2598820924758911,low_confidence,False
android app neg authentification collision ans tous risques faible pays de la loire app ras le bol,android app neg authentification collision ans tous risques faible pays de la loire app ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu parcours bris de glace ans pro forte île de france agence pas terrible mais bon je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration alors ça passe mais c'est limite ça manque,android app neu parcours bris de glace ans pro forte île de france agence pas terrible mais bon je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration alors ça passe mais c'est limite ça manque,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg bug vol ans jeune conducteur faible paca app ras le bol,ios app neg bug vol ans jeune conducteur faible paca app ras le bol,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android app neu parcours collision ans tous risques moyenne île de france web globalement ça va,android app neu parcours collision ans tous risques moyenne île de france web globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios email pos parcours collision ans tous risques faible île de france app merci,ios email pos parcours collision ans tous risques faible île de france app merci,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
web web neg complexité catastrophe naturelle ans tous risques faible hauts de france app franchement,web web neg complexité catastrophe naturelle ans tous risques faible hauts de france app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neg parcours catastrophe naturelle ans tiers faible île de france téléphone ras le bol,web web neg parcours catastrophe naturelle ans tiers faible île de france téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo catastrophe naturelle ans tous risques faible île de france email c'est inadmissible,android app neg photo catastrophe naturelle ans tous risques faible île de france email c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg bug collision an tous risques faible auvergne rhône alpes web très mécontent,android web neg bug collision an tous risques faible auvergne rhône alpes web très mécontent,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.5196021795272827,embeddings,False
android web neu photo collision ans tous risques forte grand est email pas terrible mais bon je ne peux pas joindre les images pendant la déclaration honnêtement ça passe mais c'est limite le support via email a,android web neu photo collision ans tous risques forte grand est email pas terrible mais bon je ne peux pas joindre les images pendant la déclaration honnêtement ça passe mais c'est limite le support via email a,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu photo collision ans tiers moyenne occitanie app globalement ça va,ios app neu photo collision ans tiers moyenne occitanie app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg parcours vol ans tous risques moyenne normandie téléphone c'est inadmissible,ios web neg parcours vol ans tous risques moyenne normandie téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo collision ans tous risques forte pays de la loire web c'est inadmissible,android web neg photo collision ans tous risques forte pays de la loire web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu photo catastrophe naturelle ans tiers forte île de france agence c'est mitigé,android app neu photo catastrophe naturelle ans tiers forte île de france agence c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg bug collision ans tous risques faible auvergne rhône alpes téléphone c'est inadmissible,ios web neg bug collision ans tous risques faible auvergne rhône alpes téléphone c'est inadmissible,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.40615493059158325,embeddings,False
web app neg complexité collision ans tiers faible bretagne téléphone très mécontent,web app neg complexité collision ans tiers faible bretagne téléphone très mécontent,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.36049121618270874,embeddings,False
android app neg photo collision ans tiers moyenne centre val de loire email je suis déçu,android app neg photo collision ans tiers moyenne centre val de loire email je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.2909499406814575,low_confidence,False
ios téléphone neg authentification vol ans tous risques moyenne hauts de france web c'est inadmissible,ios téléphone neg authentification vol ans tous risques moyenne hauts de france web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu complexité bris de glace ans tous risques faible centre val de loire email globalement ça va,android app neu complexité bris de glace ans tous risques faible centre val de loire email globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours collision ans jeune conducteur moyenne occitanie app ras le bol,android app neg parcours collision ans jeune conducteur moyenne occitanie app ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app pos complexité vol an tous risques faible bretagne agence très satisfait,ios app pos complexité vol an tous risques faible bretagne agence très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
ios web pos lenteur collision ans tiers faible nouvelle aquitaine app merci,ios web pos lenteur collision ans tiers faible nouvelle aquitaine app merci,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4036639928817749,embeddings,False
web téléphone neg parcours collision an pro faible normandie web très mécontent on tourne en rond dans les écrans entre devis et sinistre malgré plusieurs essais donc je perds un temps fou merci de corriger,web téléphone neg parcours collision an pro faible normandie web très mécontent on tourne en rond dans les écrans entre devis et sinistre malgré plusieurs essais donc je perds un temps fou merci de corriger,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3560507595539093,embeddings,False
web app neu parcours catastrophe naturelle an tous risques moyenne auvergne rhône alpes app ça pourrait être mieux,web app neu parcours catastrophe naturelle an tous risques moyenne auvergne rhône alpes app ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app pos parcours vol ans tiers moyenne centre val de loire téléphone nickel,ios app pos parcours vol ans tiers moyenne centre val de loire téléphone nickel,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg parcours vol ans pro faible nouvelle aquitaine web ras le bol,ios web neg parcours vol ans pro faible nouvelle aquitaine web ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision ans tous risques faible nouvelle aquitaine email franchement,ios app neg photo collision ans tous risques faible nouvelle aquitaine email franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neu complexité vol ans pro moyenne auvergne rhône alpes app pas terrible mais bon,ios web neu complexité vol ans pro moyenne auvergne rhône alpes app pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu complexité collision ans tiers forte hauts de france email ça pourrait être mieux,android app neu complexité collision ans tiers forte hauts de france email ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg photo bris de glace ans tous risques moyenne occitanie app c'est inadmissible,web app neg photo bris de glace ans tous risques moyenne occitanie app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo collision ans tiers moyenne île de france app je suis déçu,android web neg photo collision ans tiers moyenne île de france app je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.31469470262527466,low_confidence,False
web app neg parcours collision ans tous risques faible occitanie web c'est inadmissible,web app neg parcours collision ans tous risques faible occitanie web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg photo collision ans jeune conducteur moyenne grand est email c'est inadmissible,ios web neg photo collision ans jeune conducteur moyenne grand est email c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo incendie ans tous risques faible normandie web franchement,android web neg photo incendie ans tous risques faible normandie web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios téléphone neg photo bris de glace ans tiers faible paca téléphone franchement,ios téléphone neg photo bris de glace ans tiers faible paca téléphone franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neu photo collision an tous risques moyenne normandie app ça pourrait être mieux,android web neu photo collision an tous risques moyenne normandie app ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg authentification collision an tiers faible normandie app franchement,ios app neg authentification collision an tiers faible normandie app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg parcours bris de glace ans tous risques moyenne île de france app très mécontent,ios web neg parcours bris de glace ans tous risques moyenne île de france app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.21527403593063354,low_confidence,False
